x,y,u
0.48728,0.737769,0.523685
0.489237,0.737769,0.523931
0.491194,0.737769,0.524137
0.493151,0.737769,0.524302
0.495108,0.737769,0.524428
0.497065,0.737769,0.524513
0.499022,0.737769,0.524558
0.500978,0.737769,0.524563
0.502935,0.737769,0.524528
0.504892,0.737769,0.524453
0.506849,0.737769,0.524337
0.508806,0.737769,0.524182
0.510763,0.737769,0.523986
0.51272,0.737769,0.52375
0.514677,0.737769,0.523474
0.516634,0.737769,0.523158
0.518591,0.737769,0.522802
0.520548,0.737769,0.522406
0.522505,0.737769,0.521971
0.524462,0.737769,0.521495
0.526419,0.737769,0.52098
0.528376,0.737769,0.520425
0.530333,0.737769,0.519831
0.53229,0.737769,0.519197
0.534247,0.737769,0.518524
0.536204,0.737769,0.517812
0.53816,0.737769,0.51706
0.540117,0.737769,0.51627
0.542074,0.737769,0.51544
0.544031,0.737769,0.514572
0.545988,0.737769,0.513665
0.547945,0.737769,0.51272
0.549902,0.737769,0.511736
0.551859,0.737769,0.510714
0.553816,0.737769,0.509654
0.555773,0.737769,0.508556
0.55773,0.737769,0.507421
0.559687,0.737769,0.506247
0.561644,0.737769,0.505037
0.563601,0.737769,0.503789
0.565558,0.737769,0.502504
0.567515,0.737769,0.501183
0.569472,0.737769,0.499824
0.571429,0.737769,0.49843
0.573386,0.737769,0.496999
0.575342,0.737769,0.495532
0.577299,0.737769,0.49403
0.579256,0.737769,0.492492
0.581213,0.737769,0.490919
0.58317,0.737769,0.489311
0.585127,0.737769,0.487668
0.587084,0.737769,0.48599
0.589041,0.737769,0.484278
0.590998,0.737769,0.482532
0.592955,0.737769,0.480753
0.594912,0.737769,0.478939
0.596869,0.737769,0.477093
0.598826,0.737769,0.475214
0.600783,0.737769,0.473302
0.60274,0.737769,0.471358
0.604697,0.737769,0.469382
0.606654,0.737769,0.467374
0.608611,0.737769,0.465334
0.610568,0.737769,0.463264
0.612524,0.737769,0.461162
0.614481,0.737769,0.45903
0.616438,0.737769,0.456868
0.618395,0.737769,0.454677
0.620352,0.737769,0.452455
0.622309,0.737769,0.450205
0.624266,0.737769,0.447925
0.626223,0.737769,0.445618
0.62818,0.737769,0.443282
0.630137,0.737769,0.440918
0.632094,0.737769,0.438527
0.634051,0.737769,0.436109
0.636008,0.737769,0.433664
0.637965,0.737769,0.431193
0.639922,0.737769,0.428697
0.641879,0.737769,0.426174
0.643836,0.737769,0.423627
0.645793,0.737769,0.421054
0.64775,0.737769,0.418458
0.649706,0.737769,0.415837
0.651663,0.737769,0.413193
0.65362,0.737769,0.410526
0.655577,0.737769,0.407835
0.657534,0.737769,0.405123
0.659491,0.737769,0.402389
0.661448,0.737769,0.399633
0.663405,0.737769,0.396856
0.665362,0.737769,0.394058
0.667319,0.737769,0.391241
0.669276,0.737769,0.388403
0.671233,0.737769,0.385546
0.67319,0.737769,0.38267
0.675147,0.737769,0.379776
0.677104,0.737769,0.376863
0.679061,0.737769,0.373933
0.681018,0.737769,0.370986
0.682975,0.737769,0.368022
0.684932,0.737769,0.365042
0.686888,0.737769,0.362046
0.688845,0.737769,0.359035
0.690802,0.737769,0.356009
0.692759,0.737769,0.352968
0.694716,0.737769,0.349914
0.696673,0.737769,0.346846
0.69863,0.737769,0.343765
0.700587,0.737769,0.340672
0.702544,0.737769,0.337566
0.704501,0.737769,0.334449
0.706458,0.737769,0.331321
0.708415,0.737769,0.328182
0.710372,0.737769,0.325033
0.712329,0.737769,0.321874
0.714286,0.737769,0.318706
0.716243,0.737769,0.31553
0.7182,0.737769,0.312345
0.720157,0.737769,0.309152
0.722114,0.737769,0.305953
0.72407,0.737769,0.302746
0.726027,0.737769,0.299533
0.727984,0.737769,0.296315
0.729941,0.737769,0.293091
0.731898,0.737769,0.289862
0.733855,0.737769,0.286629
0.735812,0.737769,0.283393
0.737769,0.737769,0.280153
0.739726,0.737769,0.27691
0.741683,0.737769,0.273665
0.74364,0.737769,0.270418
0.745597,0.737769,0.26717
0.747554,0.737769,0.263921
0.749511,0.737769,0.260672
0.751468,0.737769,0.257422
0.753425,0.737769,0.254174
0.755382,0.737769,0.250927
0.757339,0.737769,0.247681
0.759295,0.737769,0.244438
0.761252,0.737769,0.241197
0.763209,0.737769,0.237959
0.765166,0.737769,0.234726
0.767123,0.737769,0.231496
0.76908,0.737769,0.228271
0.771037,0.737769,0.225051
0.772994,0.737769,0.221837
0.774951,0.737769,0.218628
0.776908,0.737769,0.215427
0.778865,0.737769,0.212233
0.780822,0.737769,0.209046
0.782779,0.737769,0.205867
0.784736,0.737769,0.202697
0.786693,0.737769,0.199536
0.78865,0.737769,0.196385
0.790607,0.737769,0.193243
0.792564,0.737769,0.190112
0.794521,0.737769,0.186993
0.796477,0.737769,0.183884
0.798434,0.737769,0.180788
0.800391,0.737769,0.177704
0.802348,0.737769,0.174633
0.804305,0.737769,0.171575
0.806262,0.737769,0.168531
0.808219,0.737769,0.165502
0.810176,0.737769,0.162487
0.812133,0.737769,0.159488
0.81409,0.737769,0.156504
0.816047,0.737769,0.153536
0.818004,0.737769,0.150586
0.819961,0.737769,0.147652
0.821918,0.737769,0.144735
0.823875,0.737769,0.141837
0.825832,0.737769,0.138957
0.827789,0.737769,0.136096
0.829746,0.737769,0.133254
0.831703,0.737769,0.130433
0.833659,0.737769,0.127631
0.835616,0.737769,0.12485
0.837573,0.737769,0.122089
0.83953,0.737769,0.119351
0.841487,0.737769,0.116634
0.843444,0.737769,0.11394
0.845401,0.737769,0.111268
0.847358,0.737769,0.108619
0.849315,0.737769,0.105994
0.851272,0.737769,0.103393
0.853229,0.737769,0.100817
0.855186,0.737769,0.0982645
0.857143,0.737769,0.0957377
0.8591,0.737769,0.0932364
0.861057,0.737769,0.090761
0.863014,0.737769,0.088312
0.864971,0.737769,0.0858896
0.866928,0.737769,0.0834943
0.868885,0.737769,0.0811264
0.870841,0.737769,0.0787862
0.872798,0.737769,0.0764743
0.874755,0.737769,0.0741909
0.876712,0.737769,0.0719363
0.878669,0.737769,0.0697109
0.880626,0.737769,0.0675152
0.882583,0.737769,0.0653493
0.88454,0.737769,0.0632136
0.886497,0.737769,0.0611085
0.888454,0.737769,0.0590344
0.890411,0.737769,0.0569914
0.892368,0.737769,0.05498
0.894325,0.737769,0.0530004
0.896282,0.737769,0.051053
0.898239,0.737769,0.049138
0.900196,0.737769,0.0472558
0.902153,0.737769,0.0454066
0.90411,0.737769,0.0435908
0.906067,0.737769,0.0418086
0.908023,0.737769,0.0400603
0.90998,0.737769,0.0383462
0.911937,0.737769,0.0366665
0.913894,0.737769,0.0350215
0.915851,0.737769,0.0334115
0.917808,0.737769,0.0318367
0.919765,0.737769,0.0302974
0.921722,0.737769,0.0287937
0.923679,0.737769,0.027326
0.925636,0.737769,0.0258945
0.927593,0.737769,0.0244993
0.92955,0.737769,0.0231408
0.931507,0.737769,0.0218191
0.933464,0.737769,0.0205344
0.935421,0.737769,0.019287
0.937378,0.737769,0.018077
0.939335,0.737769,0.0169046
0.941292,0.737769,0.01577
0.943249,0.737769,0.0146735
0.945205,0.737769,0.0136151
0.947162,0.737769,0.012595
0.949119,0.737769,0.0116135
0.951076,0.737769,0.0106706
0.953033,0.737769,0.00976646
0.95499,0.737769,0.00890132
0.956947,0.737769,0.00807528
0.958904,0.737769,0.00728846
0.960861,0.737769,0.006541
0.962818,0.737769,0.00583302
0.964775,0.737769,0.00516463
0.966732,0.737769,0.00453594
0.968689,0.737769,0.00394706
0.970646,0.737769,0.00339808
0.972603,0.737769,0.0028891
0.97456,0.737769,0.0024202
0.976517,0.737769,0.00199147
0.978474,0.737769,0.00160297
0.980431,0.737769,0.00125477
0.982387,0.737769,0.00094694
0.984344,0.737769,0.000679529
0.986301,0.737769,0.000452588
0.988258,0.737769,0.000266159
0.990215,0.737769,0.000120281
0.992172,0.737769,1.49826e-05
0.994129,0.737769,-4.97101e-05
0.996086,0.737769,-7.37787e-05
0.998043,0.737769,-5.72107e-05
0.00195695,0.739726,-7.24952e-05
0.00391389,0.739726,-0.000104688
0.00587084,0.739726,-9.65838e-05
0.00782779,0.739726,-4.81947e-05
0.00978474,0.739726,4.04616e-05
0.0117417,0.739726,0.000169361
0.0136986,0.739726,0.000338474
0.0156556,0.739726,0.000547764
0.0176125,0.739726,0.00079719
0.0195695,0.739726,0.0010867
0.0215264,0.739726,0.00141625
0.0234834,0.739726,0.00178576
0.0254403,0.739726,0.00219519
0.0273973,0.739726,0.00264444
0.0293542,0.739726,0.00313346
0.0313112,0.739726,0.00366214
0.0332681,0.739726,0.0042304
0.035225,0.739726,0.00483815
0.037182,0.739726,0.00548528
0.0391389,0.739726,0.00617169
0.0410959,0.739726,0.00689725
0.0430528,0.739726,0.00766185
0.0450098,0.739726,0.00846537
0.0469667,0.739726,0.00930767
0.0489237,0.739726,0.0101886
0.0508806,0.739726,0.0111081
0.0528376,0.739726,0.0120659
0.0547945,0.739726,0.0130618
0.0567515,0.739726,0.0140959
0.0587084,0.739726,0.0151678
0.0606654,0.739726,0.0162774
0.0626223,0.739726,0.0174245
0.0645793,0.739726,0.0186089
0.0665362,0.739726,0.0198305
0.0684932,0.739726,0.0210891
0.0704501,0.739726,0.0223844
0.072407,0.739726,0.0237162
0.074364,0.739726,0.0250844
0.0763209,0.739726,0.0264887
0.0782779,0.739726,0.0279288
0.0802348,0.739726,0.0294047
0.0821918,0.739726,0.030916
0.0841487,0.739726,0.0324624
0.0861057,0.739726,0.0340439
0.0880626,0.739726,0.03566
0.0900196,0.739726,0.0373106
0.0919765,0.739726,0.0389953
0.0939335,0.739726,0.040714
0.0958904,0.739726,0.0424664
0.0978474,0.739726,0.0442521
0.0998043,0.739726,0.0460709
0.101761,0.739726,0.0479225
0.103718,0.739726,0.0498067
0.105675,0.739726,0.0517231
0.107632,0.739726,0.0536714
0.109589,0.739726,0.0556514
0.111546,0.739726,0.0576626
0.113503,0.739726,0.0597049
0.11546,0.739726,0.0617778
0.117417,0.739726,0.0638811
0.119374,0.739726,0.0660145
0.121331,0.739726,0.0681775
0.123288,0.739726,0.07037
0.125245,0.739726,0.0725914
0.127202,0.739726,0.0748415
0.129159,0.739726,0.07712
0.131115,0.739726,0.0794264
0.133072,0.739726,0.0817605
0.135029,0.739726,0.0841218
0.136986,0.739726,0.08651
0.138943,0.739726,0.0889247
0.1409,0.739726,0.0913655
0.142857,0.739726,0.0938321
0.144814,0.739726,0.0963242
0.146771,0.739726,0.0988412
0.148728,0.739726,0.101383
0.150685,0.739726,0.103949
0.152642,0.739726,0.106538
0.154599,0.739726,0.109151
0.156556,0.739726,0.111787
0.158513,0.739726,0.114446
0.16047,0.739726,0.117127
0.162427,0.739726,0.11983
0.164384,0.739726,0.122554
0.166341,0.739726,0.125299
0.168297,0.739726,0.128064
0.170254,0.739726,0.13085
0.172211,0.739726,0.133655
0.174168,0.739726,0.13648
0.176125,0.739726,0.139323
0.178082,0.739726,0.142184
0.180039,0.739726,0.145064
0.181996,0.739726,0.147961
0.183953,0.739726,0.150875
0.18591,0.739726,0.153806
0.187867,0.739726,0.156752
0.189824,0.739726,0.159715
0.191781,0.739726,0.162692
0.193738,0.739726,0.165685
0.195695,0.739726,0.168692
0.197652,0.739726,0.171712
0.199609,0.739726,0.174746
0.201566,0.739726,0.177793
0.203523,0.739726,0.180852
0.205479,0.739726,0.183923
0.207436,0.739726,0.187006
0.209393,0.739726,0.190099
0.21135,0.739726,0.193204
0.213307,0.739726,0.196318
0.215264,0.739726,0.199442
0.217221,0.739726,0.202575
0.219178,0.739726,0.205716
0.221135,0.739726,0.208866
0.223092,0.739726,0.212023
0.225049,0.739726,0.215188
0.227006,0.739726,0.218359
0.228963,0.739726,0.221537
0.23092,0.739726,0.22472
0.232877,0.739726,0.227908
0.234834,0.739726,0.231101
0.236791,0.739726,0.234299
0.238748,0.739726,0.2375
0.240705,0.739726,0.240704
0.242661,0.739726,0.243911
0.244618,0.739726,0.247121
0.246575,0.739726,0.250332
0.248532,0.739726,0.253544
0.250489,0.739726,0.256758
0.252446,0.739726,0.259971
0.254403,0.739726,0.263184
0.25636,0.739726,0.266397
0.258317,0.739726,0.269609
0.260274,0.739726,0.272819
0.262231,0.739726,0.276026
0.264188,0.739726,0.279231
0.266145,0.739726,0.282433
0.268102,0.739726,0.285632
0.270059,0.739726,0.288826
0.272016,0.739726,0.292015
0.273973,0.739726,0.2952
0.27593,0.739726,0.298379
0.277886,0.739726,0.301551
0.279843,0.739726,0.304718
0.2818,0.739726,0.307877
0.283757,0.739726,0.311028
0.285714,0.739726,0.314172
0.287671,0.739726,0.317307
0.289628,0.739726,0.320433
0.291585,0.739726,0.32355
0.293542,0.739726,0.326657
0.295499,0.739726,0.329753
0.297456,0.739726,0.332839
0.299413,0.739726,0.335913
0.30137,0.739726,0.338975
0.303327,0.739726,0.342026
0.305284,0.739726,0.345063
0.307241,0.739726,0.348087
0.309198,0.739726,0.351097
0.311155,0.739726,0.354094
0.313112,0.739726,0.357075
0.315068,0.739726,0.360042
0.317025,0.739726,0.362993
0.318982,0.739726,0.365928
0.320939,0.739726,0.368847
0.322896,0.739726,0.371749
0.324853,0.739726,0.374633
0.32681,0.739726,0.3775
0.328767,0.739726,0.380349
0.330724,0.739726,0.383179
0.332681,0.739726,0.385989
0.334638,0.739726,0.388781
0.336595,0.739726,0.391553
0.338552,0.739726,0.394304
0.340509,0.739726,0.397034
0.342466,0.739726,0.399743
0.344423,0.739726,0.402431
0.34638,0.739726,0.405097
0.348337,0.739726,0.40774
0.350294,0.739726,0.410361
0.35225,0.739726,0.412958
0.354207,0.739726,0.415532
0.356164,0.739726,0.418081
0.358121,0.739726,0.420607
0.360078,0.739726,0.423107
0.362035,0.739726,0.425583
0.363992,0.739726,0.428033
0.365949,0.739726,0.430457
0.367906,0.739726,0.432854
0.369863,0.739726,0.435225
0.37182,0.739726,0.437569
0.373777,0.739726,0.439886
0.375734,0.739726,0.442175
0.377691,0.739726,0.444436
0.379648,0.739726,0.446668
0.381605,0.739726,0.448872
0.383562,0.739726,0.451047
0.385519,0.739726,0.453192
0.387476,0.739726,0.455307
0.389432,0.739726,0.457392
0.391389,0.739726,0.459447
0.393346,0.739726,0.461472
0.395303,0.739726,0.463465
0.39726,0.739726,0.465427
0.399217,0.739726,0.467357
0.401174,0.739726,0.469256
0.403131,0.739726,0.471122
0.405088,0.739726,0.472956
0.407045,0.739726,0.474756
0.409002,0.739726,0.476524
0.410959,0.739726,0.478259
0.412916,0.739726,0.47996
0.414873,0.739726,0.481627
0.41683,0.739726,0.48326
0.418787,0.739726,0.484859
0.420744,0.739726,0.486423
0.422701,0.739726,0.487952
0.424658,0.739726,0.489447
0.426614,0.739726,0.490906
0.428571,0.739726,0.492329
0.430528,0.739726,0.493717
0.432485,0.739726,0.495069
0.434442,0.739726,0.496384
0.436399,0.739726,0.497664
0.438356,0.739726,0.498906
0.440313,0.739726,0.500112
0.44227,0.739726,0.501282
0.444227,0.739726,0.502414
0.446184,0.739726,0.503508
0.448141,0.739726,0.504566
0.450098,0.739726,0.505586
0.452055,0.739726,0.506568
0.454012,0.739726,0.507512
0.455969,0.739726,0.508418
0.457926,0.739726,0.509286
0.459883,0.739726,0.510115
0.46184,0.739726,0.510906
0.463796,0.739726,0.511659
0.465753,0.739726,0.512373
0.46771,0.739726,0.513048
0.469667,0.739726,0.513684
0.471624,0.739726,0.514281
0.473581,0.739726,0.51484
0.475538,0.739726,0.515359
0.477495,0.739726,0.515838
0.479452,0.739726,0.516279
0.481409,0.739726,0.51668
0.483366,0.739726,0.517042
0.485323,0.739726,0.517364
0.48728,0.739726,0.517646
0.489237,0.739726,0.517889
0.491194,0.739726,0.518093
0.493151,0.739726,0.518257
0.495108,0.739726,0.518381
0.497065,0.739726,0.518465
0.499022,0.739726,0.51851
0.500978,0.739726,0.518515
0.502935,0.739726,0.51848
0.504892,0.739726,0.518405
0.506849,0.739726,0.518291
0.508806,0.739726,0.518137
0.510763,0.739726,0.517944
0.51272,0.739726,0.517711
0.514677,0.739726,0.517438
0.516634,0.739726,0.517126
0.518591,0.739726,0.516774
0.520548,0.739726,0.516383
0.522505,0.739726,0.515952
0.524462,0.739726,0.515482
0.526419,0.739726,0.514973
0.528376,0.739726,0.514425
0.530333,0.739726,0.513837
0.53229,0.739726,0.513211
0.534247,0.739726,0.512545
0.536204,0.739726,0.511841
0.53816,0.739726,0.511098
0.540117,0.739726,0.510317
0.542074,0.739726,0.509497
0.544031,0.739726,0.508639
0.545988,0.739726,0.507742
0.547945,0.739726,0.506808
0.549902,0.739726,0.505835
0.551859,0.739726,0.504825
0.553816,0.739726,0.503777
0.555773,0.739726,0.502692
0.55773,0.739726,0.501569
0.559687,0.739726,0.500409
0.561644,0.739726,0.499213
0.563601,0.739726,0.497979
0.565558,0.739726,0.496709
0.567515,0.739726,0.495403
0.569472,0.739726,0.49406
0.571429,0.739726,0.492682
0.573386,0.739726,0.491267
0.575342,0.739726,0.489818
0.577299,0.739726,0.488332
0.579256,0.739726,0.486812
0.581213,0.739726,0.485257
0.58317,0.739726,0.483667
0.585127,0.739726,0.482043
0.587084,0.739726,0.480385
0.589041,0.739726,0.478692
0.590998,0.739726,0.476966
0.592955,0.739726,0.475207
0.594912,0.739726,0.473415
0.596869,0.739726,0.47159
0.598826,0.739726,0.469732
0.600783,0.739726,0.467842
0.60274,0.739726,0.46592
0.604697,0.739726,0.463967
0.606654,0.739726,0.461982
0.608611,0.739726,0.459966
0.610568,0.739726,0.457919
0.612524,0.739726,0.455842
0.614481,0.739726,0.453734
0.616438,0.739726,0.451597
0.618395,0.739726,0.44943
0.620352,0.739726,0.447235
0.622309,0.739726,0.44501
0.624266,0.739726,0.442757
0.626223,0.739726,0.440476
0.62818,0.739726,0.438166
0.630137,0.739726,0.43583
0.632094,0.739726,0.433466
0.634051,0.739726,0.431076
0.636008,0.739726,0.428659
0.637965,0.739726,0.426217
0.639922,0.739726,0.423749
0.641879,0.739726,0.421255
0.643836,0.739726,0.418737
0.645793,0.739726,0.416194
0.64775,0.739726,0.413627
0.649706,0.739726,0.411037
0.651663,0.739726,0.408423
0.65362,0.739726,0.405786
0.655577,0.739726,0.403127
0.657534,0.739726,0.400446
0.659491,0.739726,0.397743
0.661448,0.739726,0.395018
0.663405,0.739726,0.392273
0.665362,0.739726,0.389508
0.667319,0.739726,0.386722
0.669276,0.739726,0.383917
0.671233,0.739726,0.381093
0.67319,0.739726,0.37825
0.675147,0.739726,0.375389
0.677104,0.739726,0.37251
0.679061,0.739726,0.369614
0.681018,0.739726,0.366701
0.682975,0.739726,0.363771
0.684932,0.739726,0.360825
0.686888,0.739726,0.357863
0.688845,0.739726,0.354887
0.690802,0.739726,0.351895
0.692759,0.739726,0.34889
0.694716,0.739726,0.34587
0.696673,0.739726,0.342837
0.69863,0.739726,0.339792
0.700587,0.739726,0.336734
0.702544,0.739726,0.333664
0.704501,0.739726,0.330583
0.706458,0.739726,0.32749
0.708415,0.739726,0.324387
0.710372,0.739726,0.321275
0.712329,0.739726,0.318152
0.714286,0.739726,0.315021
0.716243,0.739726,0.311881
0.7182,0.739726,0.308732
0.720157,0.739726,0.305576
0.722114,0.739726,0.302413
0.72407,0.739726,0.299244
0.726027,0.739726,0.296068
0.727984,0.739726,0.292886
0.729941,0.739726,0.289699
0.731898,0.739726,0.286508
0.733855,0.739726,0.283312
0.735812,0.739726,0.280113
0.737769,0.739726,0.27691
0.739726,0.739726,0.273704
0.741683,0.739726,0.270497
0.74364,0.739726,0.267287
0.745597,0.739726,0.264076
0.747554,0.739726,0.260865
0.749511,0.739726,0.257653
0.751468,0.739726,0.254441
0.753425,0.739726,0.25123
0.755382,0.739726,0.24802
0.757339,0.739726,0.244811
0.759295,0.739726,0.241605
0.761252,0.739726,0.238402
0.763209,0.739726,0.235201
0.765166,0.739726,0.232005
0.767123,0.739726,0.228812
0.76908,0.739726,0.225624
0.771037,0.739726,0.222441
0.772994,0.739726,0.219264
0.774951,0.739726,0.216093
0.776908,0.739726,0.212928
0.778865,0.739726,0.20977
0.780822,0.739726,0.20662
0.782779,0.739726,0.203478
0.784736,0.739726,0.200345
0.786693,0.739726,0.19722
0.78865,0.739726,0.194105
0.790607,0.739726,0.191
0.792564,0.739726,0.187905
0.794521,0.739726,0.184821
0.796477,0.739726,0.181748
0.798434,0.739726,0.178687
0.800391,0.739726,0.175639
0.802348,0.739726,0.172603
0.804305,0.739726,0.169581
0.806262,0.739726,0.166572
0.808219,0.739726,0.163577
0.810176,0.739726,0.160597
0.812133,0.739726,0.157632
0.81409,0.739726,0.154683
0.816047,0.739726,0.15175
0.818004,0.739726,0.148833
0.819961,0.739726,0.145933
0.821918,0.739726,0.14305
0.823875,0.739726,0.140185
0.825832,0.739726,0.137338
0.827789,0.739726,0.13451
0.829746,0.739726,0.131701
0.831703,0.739726,0.128912
0.833659,0.739726,0.126142
0.835616,0.739726,0.123393
0.837573,0.739726,0.120665
0.83953,0.739726,0.117958
0.841487,0.739726,0.115273
0.843444,0.739726,0.112609
0.845401,0.739726,0.109968
0.847358,0.739726,0.10735
0.849315,0.739726,0.104756
0.851272,0.739726,0.102184
0.853229,0.739726,0.0996375
0.855186,0.739726,0.097115
0.857143,0.739726,0.0946173
0.8591,0.739726,0.0921449
0.861057,0.739726,0.0896981
0.863014,0.739726,0.0872773
0.864971,0.739726,0.0848829
0.866928,0.739726,0.0825153
0.868885,0.739726,0.0801748
0.870841,0.739726,0.0778617
0.872798,0.739726,0.0755765
0.874755,0.739726,0.0733195
0.876712,0.739726,0.071091
0.878669,0.739726,0.0688914
0.880626,0.739726,0.066721
0.882583,0.739726,0.0645802
0.88454,0.739726,0.0624693
0.886497,0.739726,0.0603886
0.888454,0.739726,0.0583384
0.890411,0.739726,0.0563191
0.892368,0.739726,0.054331
0.894325,0.739726,0.0523744
0.896282,0.739726,0.0504495
0.898239,0.739726,0.0485568
0.900196,0.739726,0.0466964
0.902153,0.739726,0.0448687
0.90411,0.739726,0.043074
0.906067,0.739726,0.0413125
0.908023,0.739726,0.0395846
0.90998,0.739726,0.0378904
0.911937,0.739726,0.0362302
0.913894,0.739726,0.0346044
0.915851,0.739726,0.0330131
0.917808,0.739726,0.0314567
0.919765,0.739726,0.0299353
0.921722,0.739726,0.0284492
0.923679,0.739726,0.0269986
0.925636,0.739726,0.0255838
0.927593,0.739726,0.0242049
0.92955,0.739726,0.0228623
0.931507,0.739726,0.021556
0.933464,0.739726,0.0202864
0.935421,0.739726,0.0190536
0.937378,0.739726,0.0178578
0.939335,0.739726,0.0166992
0.941292,0.739726,0.015578
0.943249,0.739726,0.0144943
0.945205,0.739726,0.0134484
0.947162,0.739726,0.0124404
0.949119,0.739726,0.0114704
0.951076,0.739726,0.0105386
0.953033,0.739726,0.00964527
0.95499,0.739726,0.0087904
0.956947,0.739726,0.00797418
0.958904,0.739726,0.00719674
0.960861,0.739726,0.00645821
0.962818,0.739726,0.0057587
0.964775,0.739726,0.00509834
0.966732,0.739726,0.00447723
0.968689,0.739726,0.00389547
0.970646,0.739726,0.00335316
0.972603,0.739726,0.00285039
0.97456,0.739726,0.00238725
0.976517,0.739726,0.00196382
0.978474,0.739726,0.00158016
0.980431,0.739726,0.00123634
0.982387,0.739726,0.000932431
0.984344,0.739726,0.00066848
0.986301,0.739726,0.000444538
0.988258,0.739726,0.000260648
0.990215,0.739726,0.000116845
0.992172,0.739726,1.31596e-05
0.994129,0.739726,-5.03827e-05
0.996086,0.739726,-7.37639e-05
0.998043,0.739726,-5.69717e-05
0.00195695,0.741683,-7.21585e-05
0.00391389,0.741683,-0.000104479
0.00587084,0.741683,-9.69666e-05
0.00782779,0.741683,-4.96335e-05
0.00978474,0.741683,3.75029e-05
0.0117417,0.741683,0.000164419
0.0136986,0.741683,0.000331085
0.0156556,0.741683,0.000537466
0.0176125,0.741683,0.000783519
0.0195695,0.741683,0.0010692
0.0215264,0.741683,0.00139445
0.0234834,0.741683,0.00175921
0.0254403,0.741683,0.00216342
0.0273973,0.741683,0.002607
0.0293542,0.741683,0.00308988
0.0313112,0.741683,0.00361198
0.0332681,0.741683,0.0041732
0.035225,0.741683,0.00477345
0.037182,0.741683,0.00541263
0.0391389,0.741683,0.00609063
0.0410959,0.741683,0.00680734
0.0430528,0.741683,0.00756264
0.0450098,0.741683,0.0083564
0.0469667,0.741683,0.0091885
0.0489237,0.741683,0.0100588
0.0508806,0.741683,0.0109672
0.0528376,0.741683,0.0119134
0.0547945,0.741683,0.0128975
0.0567515,0.741683,0.0139191
0.0587084,0.741683,0.0149781
0.0606654,0.741683,0.0160745
0.0626223,0.741683,0.0172079
0.0645793,0.741683,0.0183782
0.0665362,0.741683,0.0195852
0.0684932,0.741683,0.0208288
0.0704501,0.741683,0.0221086
0.072407,0.741683,0.0234246
0.074364,0.741683,0.0247766
0.0763209,0.741683,0.0261642
0.0782779,0.741683,0.0275873
0.0802348,0.741683,0.0290457
0.0821918,0.741683,0.030539
0.0841487,0.741683,0.0320672
0.0861057,0.741683,0.0336299
0.0880626,0.741683,0.035227
0.0900196,0.741683,0.0368581
0.0919765,0.741683,0.0385229
0.0939335,0.741683,0.0402213
0.0958904,0.741683,0.041953
0.0978474,0.741683,0.0437177
0.0998043,0.741683,0.0455151
0.101761,0.741683,0.0473449
0.103718,0.741683,0.0492069
0.105675,0.741683,0.0511007
0.107632,0.741683,0.0530261
0.109589,0.741683,0.0549828
0.111546,0.741683,0.0569704
0.113503,0.741683,0.0589887
0.11546,0.741683,0.0610373
0.117417,0.741683,0.0631159
0.119374,0.741683,0.0652242
0.121331,0.741683,0.0673618
0.123288,0.741683,0.0695285
0.125245,0.741683,0.0717239
0.127202,0.741683,0.0739477
0.129159,0.741683,0.0761994
0.131115,0.741683,0.0784788
0.133072,0.741683,0.0807855
0.135029,0.741683,0.0831191
0.136986,0.741683,0.0854794
0.138943,0.741683,0.0878658
0.1409,0.741683,0.0902781
0.142857,0.741683,0.0927158
0.144814,0.741683,0.0951787
0.146771,0.741683,0.0976663
0.148728,0.741683,0.100178
0.150685,0.741683,0.102714
0.152642,0.741683,0.105273
0.154599,0.741683,0.107856
0.156556,0.741683,0.110461
0.158513,0.741683,0.113089
0.16047,0.741683,0.115738
0.162427,0.741683,0.118409
0.164384,0.741683,0.121102
0.166341,0.741683,0.123815
0.168297,0.741683,0.126548
0.170254,0.741683,0.129301
0.172211,0.741683,0.132073
0.174168,0.741683,0.134865
0.176125,0.741683,0.137675
0.178082,0.741683,0.140503
0.180039,0.741683,0.143349
0.181996,0.741683,0.146212
0.183953,0.741683,0.149092
0.18591,0.741683,0.151989
0.187867,0.741683,0.154901
0.189824,0.741683,0.157829
0.191781,0.741683,0.160772
0.193738,0.741683,0.16373
0.195695,0.741683,0.166701
0.197652,0.741683,0.169686
0.199609,0.741683,0.172685
0.201566,0.741683,0.175696
0.203523,0.741683,0.17872
0.205479,0.741683,0.181755
0.207436,0.741683,0.184802
0.209393,0.741683,0.18786
0.21135,0.741683,0.190928
0.213307,0.741683,0.194006
0.215264,0.741683,0.197093
0.217221,0.741683,0.20019
0.219178,0.741683,0.203295
0.221135,0.741683,0.206408
0.223092,0.741683,0.209528
0.225049,0.741683,0.212656
0.227006,0.741683,0.21579
0.228963,0.741683,0.218931
0.23092,0.741683,0.222077
0.232877,0.741683,0.225228
0.234834,0.741683,0.228384
0.236791,0.741683,0.231544
0.238748,0.741683,0.234708
0.240705,0.741683,0.237875
0.242661,0.741683,0.241045
0.244618,0.741683,0.244217
0.246575,0.741683,0.247391
0.248532,0.741683,0.250566
0.250489,0.741683,0.253742
0.252446,0.741683,0.256918
0.254403,0.741683,0.260094
0.25636,0.741683,0.263269
0.258317,0.741683,0.266444
0.260274,0.741683,0.269616
